text,id,length,has_url,has_phone,label
긴급! <URL>에서 비리 의혹의 진실을 밝혀보세요! <PHONE>으로 연락하시면 더 많은 정보를 드립니다!,C008505-02,60,1,1,1
한정 혜택! <URL>에서 비리 의혹에 대한 진실을 알아보세요! <PHONE>으로 문의하시면 특별한 정보도 제공해 드려요!,C008505-03,68,1,1,1
당첨의 기회! <URL>에서 비리 의혹을 파헤쳐보세요! <PHONE>으로 연락 주시면 추가 혜택이 준비되어 있습니다!,C008505-04,65,1,1,1
환급 보장! <URL>에서 비리 의혹 관련 정보를 무료로 확인하세요! <PHONE>으로 연락하시면 더 많은 혜택이 있어요!,C008505-05,68,1,1,1
비리 의혹? 지금 바로 확인해보세요! <URL> 선착순 무료 이벤트 진행 중입니다! <PHONE>,C008506-01,54,1,1,1
"상대의 비리, 지금 바로 폭로합니다! 자세한 내용은 <URL>에서 확인하세요! 한정 혜택 제공!",C008506-02,53,1,0,1
그의 비리 의혹을 알고 싶으신가요? <URL>를 클릭하면 무료 정보가 기다립니다!,C008506-03,45,1,0,1
이제 비리 의혹을 드러낼 시간! <URL>에서 긴급 확인하세요! <PHONE>으로도 문의 가능!,C008506-04,53,1,1,1
상대의 비리가 드러났습니다! <URL>에서 모든 정보를 무료로 확인하세요!,C008506-05,41,1,0,1
긴급! 당신의 계좌에 문제가 발생했습니다! 지금 <URL>에서 본인인증 후 혜택을 받아보세요! <PHONE>으로도 문의 가능합니다!,C008507-01,73,1,1,1
당첨! 특별 이벤트로 무료 쿠폰을 드립니다! <URL>에서 지금 확인하세요! <PHONE>으로도 자세한 정보 안내!,C008507-02,64,1,1,1
한정! 저희 사이트에서 대박 혜택을 놓치지 마세요! <URL> 클릭! <PHONE>으로 문의 시 추가 보너스!,C008507-03,61,1,1,1
무료! 비리 의혹을 풍자하는 특별 이벤트에 참여하세요! <URL>에서 자세한 정보 확인! <PHONE>으로 문의 가능합니다!,C008507-04,69,1,1,1
환급! 의혹 관련 혜택을 제공해 드립니다! <URL>에서 지금 바로 확인해 보세요! <PHONE>으로 상담도 가능!,C008507-05,64,1,1,1
긴급! 당신이 알고 있는 비리 의혹의 진실을 확인하세요! 자세한 내용은 <URL>에서 확인할 수 있습니다. 지금 바로 확인하세요! <PHONE>으로 문의 시 특별 혜택도 드려요!,C008508-01,99,1,1,1
"한정 이벤트! 비리 의혹의 진실을 파헤치는 기회! <URL>에서 지금 바로 확인하고, <PHONE>으로 문의하면 더 많은 혜택을 드려요!",C008508-02,76,1,1,1
무료로 비리 의혹의 숨겨진 진실을 알아보세요! <URL>에서 상세 정보를 확인하세요. <PHONE>으로 연락주시면 추가 혜택도 제공해드립니다!,C008508-03,79,1,1,1
당첨! 비리 의혹에 대한 놀라운 사실을 확인할 기회! 지금 <URL>를 방문하세요. <PHONE>으로 문의하면 더 많은 정보를 드립니다!,C008508-04,76,1,1,1
환급 보장! 비리 의혹의 진실을 알고 싶으신가요? <URL>를 통해 확인하세요. <PHONE>으로 연락하면 특별 혜택도 드려요!,C008508-05,71,1,1,1
"긴급! 당신의 의견을 널리 퍼뜨릴 수 있는 기회! 영향력 있는 일간지에 게재할 수 있는 방법을 확인해보세요. 더 많은 정보는 <URL>에서 확인하고, 궁금한 점은 <PHONE>으로 문의하세요!",C008513-01,107,1,1,1
"다가오는 총선에서 <정당>에 대한 비판을 담은 기사를 원하신다면, <URL>를 확인해보세요! 긴급하게 여론을 모아보세요! <PHONE>으로 문의하시면 더 많은 정보를 드릴게요.",C008514-01,98,1,1,1
지금 <URL> 방문하시면 한정판 무료 구독 혜택을 받을 수 있습니다! 더 궁금한 사항은 <PHONE>으로 문의해 주세요!,C008515-01,68,1,1,1
이번 기회를 놓치지 마세요! <URL>에서 특별 이벤트 진행 중입니다. 궁금한 점은 <PHONE>으로 연락해 주세요!,C008515-02,65,1,1,1
긴급 소식! <URL>에서 최신 뉴스 확인하고 무료 혜택도 누려보세요! 필요한 경우 <PHONE>으로 연락 가능합니다.,C008515-03,66,1,1,1
한정 이벤트! <URL>에서 인기 있는 일간지 무료 구독이 진행 중입니다. 문의는 <PHONE>으로 해주세요!,C008515-04,61,1,1,1
지금 바로 <URL>를 클릭하면 특별한 무료 혜택을 받을 수 있습니다! 궁금한 점은 <PHONE>으로 연락해 주세요!,C008515-05,65,1,1,1
긴급! 최신 뉴스 확인하고 싶으세요? <URL>에서 가장 영향력 있는 일간지의 기사들을 만나보세요! <PHONE>으로 문의하시면 더 많은 정보 드립니다.,C008516-01,85,1,1,1
정치에 관심 있다면 주목! <URL>에서 가장 인기 있는 일간지의 기사들을 확인하세요. 특별한 혜택도 준비되어 있습니다! <PHONE>으로 문의해 주세요.,C008516-02,86,1,1,1
무료로 제공되는 정치 뉴스! <URL>에서 인기 있는 일간지의 내용을 확인해 보세요. 궁금한 점은 <PHONE>으로 문의해 주세요!,C008516-03,73,1,1,1
당신의 의견을 반영할 기회! <URL>에서 가장 영향력 있는 일간지를 확인하고 특별한 정보를 얻어보세요. <PHONE>으로 문의하시면 더 많은 혜택이 있습니다!,C008516-04,89,1,1,1
"정당 반대 의견, 어디서 확인할까? <URL>에서 가장 영향력 있는 일간지의 기사를 놓치지 마세요! <PHONE>으로 더 많은 정보를 받아보세요!",C008516-05,81,1,1,1
무료로 제공되는 현수막 제작 서비스! 지금 바로 <URL>에서 확인하세요! <PHONE>으로 문의하면 더 많은 혜택이 있습니다!,C008517-01,71,1,1,1
한정된 기간 동안 현수막 제작 비용이 할인됩니다! 자세한 내용은 <URL>를 확인하세요! <PHONE>으로도 상담 가능합니다!,C008517-02,70,1,1,1
긴급 이벤트! 정치적 현안을 비방하는 현수막을 지금 제작하세요! <URL>에서 상세 정보 확인! <PHONE>으로 문의하면 빠른 응답 가능합니다!,C008517-03,81,1,1,1
당첨 확률 100%! 비방 현수막 제작을 원하는 분들께 특별 할인 혜택 제공! <URL>에서 확인해보세요! <PHONE>으로도 상담 가능합니다!,C008517-04,80,1,1,1
정치적 이슈를 다룬 현수막 제작을 원하신다면 지금 <URL>를 방문하세요! <PHONE>으로 더 많은 정보를 얻을 수 있습니다!,C008517-05,71,1,1,1
정치적 입장을 비난하는 현수막을 제작했습니다! 지금 바로 <URL>에서 확인하고 참여하세요! <PHONE>으로 문의도 가능합니다.,C008518-01,72,1,1,1
우리의 목소리를 높이세요! 현수막을 통해 정치적 입장을 비난할 수 있는 방법은 <URL>에서 확인하세요! <PHONE>으로도 문의 가능합니다.,C008518-02,79,1,1,1
"정당의 부당한 행동을 고발하는 현수막을 만들어보세요! 자세한 사항은 <URL>에서 확인하고, <PHONE>으로 문의하세요!",C008518-03,68,1,1,1
여러분의 의견을 담은 현수막을 만들고 싶으신가요? <URL>에서 자세한 정보를 확인하세요! <PHONE>으로 문의도 가능합니다.,C008518-04,71,1,1,1
정치적 의견을 표현할 수 있는 현수막이 필요하다면 <URL>에서 확인해보세요! <PHONE>으로 문의주시면 더 많은 정보를 드립니다!,C008518-05,74,1,1,1
무료 정치 현안 비판 의견을 현수막으로 제작해 보세요! <URL> 더 많은 정보가 궁금하신가요? <PHONE>으로 문의해 주세요!,C008519-01,72,1,1,1
한정 기간 동안 정치 현안에 대한 비판적 의견을 현수막으로 제작해 보세요! <URL> 지금 바로 참여해 보세요!,C008519-02,62,1,0,1
긴급하게 정치 현안에 대한 비판적 의견을 현수막으로 만들어야 합니다! <URL> <PHONE>으로 문의하세요!,C008519-03,61,1,1,1
혜택을 놓치지 마세요! 정치 현안에 대한 비판 의견을 현수막으로 제작해 보세요! <URL> <PHONE>으로 연락 주세요!,C008519-04,68,1,1,1
당첨의 기회를 드립니다! 정치 현안 비판을 현수막으로 제작해 보세요! <URL> <PHONE>도 문의해 주세요!,C008519-05,62,1,1,1
당신이 기대하던 무료 혜택! 지금 바로 <URL>를 방문해보세요! <PHONE>으로 문의하시면 더 많은 정보 드려요!,C008520-01,65,1,1,1
한정된 시간 동안만 제공되는 환급 이벤트! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의하셔도 좋아요!,C008520-02,67,1,1,1
긴급한 소식! 지금 당장 <URL>를 클릭하고 혜택을 누리세요! 필요하시면 <PHONE>으로 연락주세요!,C008520-03,58,1,1,1
당첨의 기회! 지금 <URL>에 접속하시면 특별한 혜택을 받을 수 있어요! <PHONE>으로도 상담 가능!,C008520-04,59,1,1,1
놓치면 후회할 무료 이벤트! <URL>에서 확인해보세요! 궁금한 점은 <PHONE>으로 문의해도 좋아요!,C008520-05,58,1,1,1
긴급! <URL>에서 지금 바로 블로그에 글을 올려보세요! 본인인증 후 단체명으로 쉽게 작성할 수 있습니다. <PHONE>으로 문의하면 더 많은 혜택도 제공해 드립니다!,C008521-01,94,1,1,1
한정! <URL>에서 온라인 선거 운동에 참여해 보세요. 단체명으로 글을 올리는 방법을 안내해 드립니다. 궁금한 점은 <PHONE>으로 연락주세요!,C008521-02,82,1,1,1
무료! <URL>에서 단체명으로 블로그 글을 작성하는 방법을 알아보세요. 선착순으로 추가 혜택도 제공하니 놓치지 마세요! <PHONE>으로 문의하시면 더 자세히 안내해 드립니다.,C008521-03,99,1,1,1
당첨! <URL>를 통해 블로그에 글을 올리는 간단한 방법을 확인해 보세요. 본인인증 후 시작할 수 있습니다. 궁금한 점은 <PHONE>으로 연락해 주세요!,C008521-04,87,1,1,1
혜택! <URL>에서 단체명으로 블로그 글 작성하는 법을 확인하세요. 지금 바로 참여하면 특별한 보상도 드립니다! <PHONE>으로 문의하시면 더 많은 정보를 드립니다.,C008521-05,94,1,1,1
무료로 제공하는 온라인 가이드! <URL>에서 선거 운동을 위한 효과적인 방법을 확인해보세요. 궁금한 점이 있으면 <PHONE>으로 문의주세요!,C008522-01,80,1,1,1
한정 이벤트! 블로그에 정치적 의견을 올리는 법을 <URL>에서 확인하세요. 계정 정지 걱정은 이제 그만! <PHONE>으로 상담받으세요.,C008522-02,77,1,1,1
긴급 소식! 온라인에서 정당 지지 글을 작성하는 방법을 <URL>에서 확인하세요. 무료 상담은 <PHONE>으로 가능합니다!,C008522-03,69,1,1,1
혜택 가득! <URL>에서 블로그를 통해 의견을 내는 방법을 배워보세요. 문의는 <PHONE>으로 해주세요!,C008522-04,60,1,1,1
당첨의 기회! <URL>를 통해 블로그에 정치적 내용을 게재하는 방법을 알려드려요. 궁금하신 점은 <PHONE>으로 연락주세요!,C008522-05,71,1,1,1
긴급! 당신의 소중한 의견을 표현할 기회가 왔습니다! <URL>에서 특별한 혜택을 확인하고 참여하세요! <PHONE>으로 문의 가능합니다!,C008523-01,77,1,1,1
무료로 참여할 수 있는 기회! <URL>에 방문하시면 더 많은 정보가 있습니다. <PHONE>으로 궁금한 점 물어보세요!,C008523-02,67,1,1,1
"선착순으로 참여하는 기회! <URL>에서 자세한 내용을 확인하고, <PHONE>으로 연락 주시면 추가 안내해 드립니다!",C008523-03,66,1,1,1
"한정 혜택! <URL>에서 지금 바로 참여하고, <PHONE>으로 문의해 주시면 더 많은 정보를 드립니다!",C008523-04,59,1,1,1
"당첨의 기회! <URL>에서 확인하시고, <PHONE>으로 궁금한 사항을 문의해 주세요!",C008523-05,49,1,1,1
무료 이벤트! 지금 <URL>에서 참여하시면 특별한 혜택을 드립니다! 본인인증만으로 간편하게 가입하세요! <PHONE>.,C008524-01,67,1,1,1
긴급 안내! <URL>를 통해 한정된 기회를 놓치지 마세요! 당신의 소중한 의견을 나누고 혜택도 받아가세요!,C008524-02,60,1,0,1
선착순 이벤트! <URL>에서 빠르게 참여하시면 당첨 확률이 높아집니다! <PHONE>으로 문의 주세요!,C008524-03,58,1,1,1
특별한 혜택! 지금 <URL>에 접속하시면 무료로 제공되는 정보가 있습니다. 놓치지 마세요!,C008524-04,51,1,0,1
본인인증으로 간편하게! <URL>에서 새로운 소식을 확인하고 특별한 혜택을 누리세요! <PHONE>으로 문의 가능합니다!,C008524-05,67,1,1,1
이런 기회를 놓치지 마세요! 지금 <URL>를 통해 무료로 체험해보세요! <PHONE>으로 문의하시면 더 많은 혜택을 드립니다!,C008525-01,71,1,1,1
긴급! 한정된 시간 동안만 <URL>에서 특별 이벤트가 진행됩니다! <PHONE>으로 빠르게 연락주세요!,C008525-02,58,1,1,1
혜택이 가득한 기회를 놓치지 마세요! <URL>에서 자세한 내용을 확인하고 <PHONE>으로 문의하시면 좋습니다!,C008525-03,63,1,1,1
당첨의 기회가 여러분을 기다립니다! <URL>를 방문하시면 특별한 선물이 준비되어 있어요! <PHONE>으로 더 알아보세요!,C008525-04,69,1,1,1
지금 바로 <URL>를 클릭하고 한정 혜택을 누리세요! <PHONE>으로 문의하시면 더 많은 정보를 드립니다!,C008525-05,61,1,1,1
긴급! 당신의 소중한 계정이 정지될 수 있습니다! 지금 바로 <URL>에서 본인인증하고 혜택을 누리세요! <PHONE>으로 문의하면 더 많은 정보가 제공됩니다.,C008526-01,89,1,1,1
한정 이벤트! <URL>에서 무료로 혜택을 확인하세요! 지금 가입하면 특별한 보상이 기다리고 있습니다! <PHONE>으로 연락 주시면 추가 정보도 드려요!,C008526-02,86,1,1,1
당첨 기회! <URL>에서 지금 바로 참여하고 특별한 혜택을 받으세요! 계정이 위험에 처할 수 있으니 서둘러 주세요! <PHONE>으로 상담 가능합니다.,C008526-03,85,1,1,1
환급 보장! <URL>에 접속해보세요! 한정된 시간 동안만 제공되는 기회입니다! <PHONE>으로 문의하면 더 많은 정보를 얻을 수 있어요!,C008526-04,78,1,1,1
선착순 이벤트! <URL>에서 지금 바로 참여하고 특별한 혜택을 누리세요! 기회는 한정적이니 서두르세요! <PHONE>으로 궁금한 사항을 문의하세요!,C008526-05,83,1,1,1
"🎉당첨! 이번 주말, <URL>에서 특별 이벤트를 진행합니다! 무료로 혜택을 받을 수 있는 기회를 놓치지 마세요! <PHONE>으로 문의하세요!",C008527-01,80,1,1,1
💥긴급! <URL>에서 한정판 상품을 무료로 제공합니다! 기회를 놓치지 마시고 바로 확인해보세요!,C008527-02,54,1,0,1
✨본인 인증만으로 <URL>에서 특별한 혜택을 받을 수 있는 기회를 드립니다! <PHONE>으로 문의해 주세요!,C008527-03,62,1,1,1
🎈혜택! <URL>에 방문하셔서 무료로 제공되는 이벤트에 참여하세요! <PHONE>으로 상세 정보 문의 가능합니다!,C008527-05,64,1,1,1
긴급! 당신도 지금 <URL>에서 무료로 놀라운 혜택을 확인하세요! 이 기회를 놓치면 후회할 수도 있습니다! <PHONE>.,C008528-01,69,1,1,1
선착순! <URL>에서 특별한 이벤트에 참여하고 당첨의 기회를 잡아보세요! 당신의 운이 지금 필요합니다!,C008528-02,58,1,0,1
한정! <URL>에서 본인인증 후 특별한 상품을 무료로 드립니다! 꼭 확인해보세요! <PHONE>.,C008528-03,55,1,1,1
혜택! <URL>에서 지금 가입하면 한정판 상품을 무료로 받을 수 있습니다! 기회를 놓치지 마세요!,C008528-04,55,1,0,1
환급! <URL>에서 특별 이벤트에 참여하면 환급 혜택이 기다리고 있습니다! 서두르세요! <PHONE>.,C008528-05,58,1,1,1
긴급! 당신이 사는 <지역>에 맞춰 특별한 혜택을 드립니다! 지금 <URL>를 방문하고 <PHONE>으로 문의하세요!,C008529-01,65,1,1,1
한정! <지역> 주민만을 위한 특별 이벤트! 지금 <URL>에서 자세한 내용을 확인하고 <PHONE>으로 연락 주세요!,C008529-02,66,1,1,1
무료! <지역>에서만 누릴 수 있는 기회를 놓치지 마세요! 자세한 사항은 <URL>를 방문하거나 <PHONE>으로 문의하세요!,C008529-03,70,1,1,1
당첨! <지역> 주민 여러분께 드리는 특별한 소식! 지금 <URL>에서 확인하고 <PHONE>으로 문의하세요!,C008529-04,61,1,1,1
환급! <지역>에 거주하는 분들을 위한 특별 이벤트가 시작됩니다! 자세한 내용은 <URL>에서 확인하세요!,C008529-05,59,1,0,1
🎉무료 이벤트! <URL>에서 <지역>에 사는 유권자들에게 맞춘 특별 영상 올리기 팁을 확인해보세요! 지금 바로 참여하세요! 📲<PHONE>.,C008530-01,79,1,1,1
"🤑한정 혜택! <URL>에서 <지역> 유권자를 위한 광고 전략을 배우고, 성공적인 캠페인을 만들어보세요! 놓치지 마세요! 📞<PHONE>.",C008530-02,77,1,1,1
🚀긴급 공지! <URL>에서 <지역>에 사는 유권자 대상으로 맞춤형 영상 올리기 노하우를 알려드립니다! 지금 확인하세요!.,C008530-03,68,1,0,1
🎊당첨 확률 UP! <URL>에서 <지역> 유권자를 겨냥한 효과적인 광고 비법을 배워보세요! 기회를 놓치지 마세요! 📱<PHONE>.,C008530-04,74,1,1,1
📣환급 보장! <URL>에서 <지역>에 맞는 유권자 타깃 광고 방법을 알려드립니다! 지금 바로 확인하세요!.,C008530-05,60,1,0,1
🎉축하합니다! 당신은 <URL>에서 무료 체험 기회를 받았습니다! 선착순으로 확인하세요! <PHONE>으로 문의 가능합니다.,C008531-01,69,1,1,1
🔥긴급! <URL>에서 특별한 혜택을 누리세요! 지금 바로 참여하세요! <PHONE>도 연락 가능합니다.,C008531-02,58,1,1,1
💥당첨! <URL>에서 한정 이벤트가 진행 중입니다. 놓치지 마세요! <PHONE>으로 더 많은 정보 확인 가능!,C008531-03,63,1,1,1
🎁환급 기회! <URL>에서 본인인증 후 특별 선물을 받아가세요! <PHONE>으로 문의해 주세요!,C008531-04,55,1,1,1
🚨경고! <URL>에서 계정 정지 위험이 있습니다. 지금 바로 확인하고 혜택을 누리세요! <PHONE>으로 도움을 드립니다.,C008531-05,69,1,1,1
무료로 제공되는 특별한 혜택! 지금 바로 <URL>에 방문해서 나만의 맞춤형 광고를 확인해보세요! <PHONE>으로 문의하셔도 좋아요!,C008532-01,75,1,1,1
한정 이벤트! 내 지역에 딱 맞는 광고를 원하시면 <URL>로 들어오세요! 궁금한 점은 <PHONE>으로 연락주세요!,C008532-02,65,1,1,1
긴급한 소식! 나의 지역 유권자들에게 맞춤형 광고를 진행하려면 <URL>를 클릭하세요! <PHONE>으로 질문해도 좋습니다!,C008532-03,69,1,1,1
특별 프로모션! 지금 <URL>를 통해 광고 계획을 세워보세요. 궁금한 점은 언제든지 <PHONE>으로 문의주세요!,C008532-04,64,1,1,1
당첨 기회! 내 지역에 맞는 타깃 광고를 <URL>에서 확인해보세요! <PHONE>으로도 문의 가능합니다!,C008532-05,59,1,1,1
"긴급! 흑두루미가 <지역>에 쏟아지고 있어요! 본래 서식지가 오염되었기 때문인데, <기관>의 무관심이 문제입니다! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의하시면 더 많은 정보 드립니다!",C008665-01,116,1,1,1
한정 혜택! <지역>에서 흑두루미가 대거 출현했어요! <기관>의 부실 관리가 원인이라고! 이에 대한 진실은 <URL>에서 확인하세요. <PHONE>으로 연락 주시면 더 이야기 나눌게요!,C008665-02,103,1,1,1
환급 기회! <지역>의 흑두루미가 왜 이렇게 많이 나타날까요? <기관>의 환경 파괴 때문이에요! 더 자세한 사항은 <URL>에서 확인하세요! <PHONE>으로도 문의 가능합니다!,C008665-03,99,1,1,1
"무료 정보! <지역>에서 흑두루미가 급증하고 있어요! <기관>의 무관심이 문제인데, 이 사실을 놓치지 마세요! 더 알아보려면 <URL>를 확인하세요! 필요하신 분은 <PHONE>으로 연락주세요!",C008665-04,108,1,1,1
정부가 흑두루미의 서식지를 오염시켜 놓고 이제는 우리 지역에 떼지어 날아오고 있다니! 대체 어떤 생각으로 이런 짓을 하는 거죠? 자세한 내용은 <URL>를 확인하세요! <PHONE>으로 문의하면 더 많은 정보를 드립니다!,C008666-01,123,1,1,1
"흑두루미가 우리 지역에 몰려오는 건, 바로 정부가 서식지를 망쳐놨기 때문입니다! 이대로 두면 안 됩니다! 더 알고 싶다면 <URL>를 방문해보세요! <PHONE>으로 연락 주시면 안내해 드릴게요!",C008666-02,109,1,1,1
정부의 무관심으로 인해 흑두루미가 우리 지역으로 밀려오고 있습니다! 이게 도대체 말이 됩니까? 자세한 사항은 <URL>를 확인하세요! <PHONE>으로도 문의 가능합니다!,C008666-03,95,1,1,1
흑두루미가 우리 지역에 많이 오는 이유는 정부가 서식지를 오염시키고 방치했기 때문입니다! 어떻게 이런 일이 가능하죠? 더 알아보려면 <URL>를 클릭하세요! <PHONE>으로도 문의하실 수 있습니다!,C008666-04,111,1,1,1
정부의 무책임으로 서식지가 오염되어 흑두루미가 우리 지역으로 몰려오고 있습니다! 이 상황을 어떻게 받아들여야 할까요? 더 알아보시려면 <URL>를 확인해보세요! <PHONE>으로도 연락 주시면 됩니다!,C008666-05,112,1,1,1
"긴급! 정부가 흑두루미의 서식지를 망치고 있습니다! <URL> 지금 바로 확인하고, 이 문제를 함께 해결해요! <PHONE>으로 연락주세요!",C008667-01,78,1,1,1
흑두루미가 왜 이렇게 많이 나타나는 걸까요? 바로 정부의 무관심 때문입니다! <URL> 당신의 목소리가 필요해요! <PHONE>으로 함께하세요!,C008667-02,80,1,1,1
"원래 서식지인 [지역]이 오염되었는데, 정부는 나몰라라 하고 있습니다! <URL> 우리의 소중한 생태계를 지키기 위해 행동합시다! <PHONE>으로 연락주세요!",C008667-03,89,1,1,1
지금 [지역]에서 흑두루미가 급증하고 있습니다! 이건 정부의 책임입니다! <URL> 당신의 힘을 보여주세요! <PHONE>으로 의논해요!,C008667-04,76,1,1,1
흑두루미가 왜 이렇게 많이 나타나나요? 정부의 무관심 때문입니다! <URL> 꼭 확인해보세요! <PHONE>으로 함께 목소리를 내요!,C008667-05,74,1,1,1
🌍 정부의 무관심 때문에 우리 지역의 흑두루미가 이렇게 늘어난 거야! 원래 서식지인 <지역>가 오염됐다고! 이젠 어쩌려고! 👉 자세한 내용은 <URL>에서 확인해봐! <PHONE>으로 문의하면 더 많은 정보도 얻을 수 있어!,C008668-01,125,1,1,1
"💔 흑두루미가 <지역>에 이렇게 많이 생긴 이유, 바로 정부가 <지역>의 오염을 방치했기 때문이야! 우리 모두 이 사실을 외쳐야 해! 자세한 내용은 <URL>에서 확인해! <PHONE>으로 문의하면 더 알아볼 수 있어!",C008668-02,122,1,1,1
"😡 <지역>의 흑두루미가 증가한 이유? 정부의 무책임한 환경 정책 때문이야! 서식지가 오염되니까 당연히 이렇게 되는 거지! 👉 더 많은 정보는 <URL>에서 확인하고, 궁금한 건 <PHONE>으로 문의해!",C008668-03,114,1,1,1
"🚨긴급! 지금 바로 <URL>를 방문하고, 차량 소독제 무료 체험에 참여하세요! 독성 소독제의 위험성을 함께 알리면 혜택이 가득합니다! <PHONE>으로 문의주세요!",C008693-01,92,1,1,1
"🚗차량 소독제 사용하고 계신가요? <URL>에서 독성 소독제에 대한 진실을 확인하고, 참여하면 특별한 혜택도 드립니다! 선착순으로 진행되니 서둘러요!",C008693-02,83,1,0,1
"💥당첨의 기회! <URL>에서 차량 소독제 무료 제공 이벤트에 참여하세요. 독성 소독제를 알리고, 안전한 환경을 만들어 가는 데 함께해요! <PHONE>으로 상담 가능합니다!",C008693-03,97,1,1,1
"🌟차량 소독제 무료 체험 기회! <URL>에 방문하여 독성 소독제 문제를 함께 고민하고, 특별한 혜택도 받아가세요! 서둘러 참여하세요!",C008693-04,75,1,0,1
"🔥한정 이벤트! <URL>에서 차량 소독제 사용에 대한 진실을 알리고, 참여하신 분들께 소정의 혜택을 드립니다! <PHONE>으로 문의해 주세요!",C008693-05,81,1,1,1
"🚨긴급! 당신의 차에 안전한 소독제를 뿌려주세요! 코로나 시기에 사용된 소독제가 독성이 있었다는 사실, 알고 계셨나요? 참여하시면 <URL>에서 특별한 혜택도 드려요! <PHONE>으로 문의주세요!",C008694-01,110,1,1,1
"📢한정 이벤트! 차량 소유자 여러분, 우리 함께 안전한 소독제로 교체해요! 사용된 소독제가 위험할 수 있다는 사실을 알리고, <URL>에서 더 많은 정보 확인하세요! <PHONE>으로도 문의 가능합니다!",C008694-02,113,1,1,1
"🌟무료 소독제 교환 이벤트! 당신의 차량을 안전하게 지키고, 위험한 소독제를 교체해보세요. 자세한 내용은 <URL>를 방문해 주시고, 궁금한 점은 <PHONE>으로 연락주세요!",C008694-03,98,1,1,1
"🔔이번 기회를 놓치지 마세요! 코로나 시기에 사용된 독성 소독제, 이제는 교체할 시간입니다! <URL>를 통해 자세한 정보를 확인하고, <PHONE>으로 문의하세요!",C008694-04,92,1,1,1
"⚡️대박! 당신의 차량을 위해 안전한 소독제를 무료로 받아보세요! <URL>에서 이벤트 참여하고, <PHONE>으로 문의하시면 더 많은 혜택을 드립니다!",C008694-05,85,1,1,1
🚗 무료 소독제 체험 기회! 여러분의 차량을 안전하게 지켜주세요. <URL>에서 자세한 정보 확인하고 참여하세요! <PHONE>으로 문의 가능!,C008695-01,80,1,1,1
🚨 한정 이벤트! 차량 소독제로 안전한 드라이브를 즐겨보세요. 지금 <URL>에서 신청하면 특별 혜택이 있습니다!,C008695-02,63,1,0,1
✨ 소중한 차량을 위한 무료 소독제 제공! 참여만 해도 혜택이 가득! <URL>에서 자세한 내용을 확인하세요! <PHONE>으로 연락주셔도 좋아요!,C008695-03,82,1,1,1
🚙 긴급 소독제 캠페인! 여러분의 차량을 깨끗하게 유지하고 특별한 혜택도 챙기세요. 자세한 사항은 <URL>에서 확인해주세요!,C008695-04,70,1,0,1
✅ 차 안을 안전하게! 무료 차량 소독제를 제공하는 이벤트에 참여하세요. <URL>에서 신청할 수 있습니다! 궁금한 점은 <PHONE>으로 문의!,C008695-05,81,1,1,1
"🚨긴급! 당신의 차량 소독제가 독극물 수준이라는 사실, 믿을 수 있나요? 지금 <URL>에서 참여 신청하고 소독제를 뿌려보세요! <PHONE>으로 문의해도 좋아요!",C008696-01,91,1,1,1
"🔥한정 이벤트! 차량 소독제로 건강을 지키고, 독극물 소독제 사용 사실을 알리세요! 지금 <URL>에서 자발적으로 참여하세요! <PHONE>으로 문의 가능합니다!",C008696-02,90,1,1,1
🌟무료 차량 소독제 체험! 코로나 시기에 사용된 소독제가 독극물이었다니 충격적이죠? <URL>에서 참여하고 의견을 남겨주세요! <PHONE>으로도 연락해보세요!,C008696-03,89,1,1,1
"⚠️혜택! 당신의 차량을 소독할 기회! 다중 이용 시설 소독제가 위험하다는 사실, 알고 계셨나요? <URL>에서 참여하고 확인해보세요! <PHONE>으로 궁금한 점을 문의하세요!",C008696-04,99,1,1,1
긴급! 당신이 주목해야 할 정치인 비리 정보가 공개되었습니다! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의하면 추가 혜택도 드려요!,C008713-01,84,1,1,1
한정 이벤트! 무당층을 위한 비리 자료를 지금 확인하세요! 더 많은 정보는 <URL>에서! <PHONE>으로 연락주시면 특별한 혜택이 있습니다!,C008713-02,80,1,1,1
"무료로 제공되는 정치 비리 정보! 무당층 여러분, 꼭 확인해보세요! <URL>를 방문하면 더 많은 내용이 있습니다! <PHONE>으로 문의하시면 추가 혜택도!",C008713-03,88,1,1,1
당첨 확률 UP! 무당층을 위한 비리 정보가 대공개! 자세한 사항은 <URL>에서 확인하세요! <PHONE>으로 문의하면 더 많은 정보가 있습니다!,C008713-04,82,1,1,1
"선착순 혜택! 정치인 비리 파일을 무료로 받아보세요! <URL>에서 확인 후, <PHONE>으로 문의하시면 더 많은 혜택이 기다리고 있습니다!",C008713-05,79,1,1,1
긴급! 당신도 무당층을 위한 특별 혜택을 놓치지 마세요! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의하면 추가 정보도 드려요!,C008714-01,81,1,1,1
무료로 무당층의 비리를 파헤치는 기회를 드립니다! 지금 바로 <URL>를 클릭해 보세요! <PHONE>으로 연락 주시면 더 많은 정보가 기다리고 있어요!,C008714-02,85,1,1,1
한정 혜택! 무당층 지지도를 높이기 위한 비밀 자료를 지금 확인하세요! 자세한 내용은 <URL>에서! <PHONE>으로도 문의 가능해요!,C008714-03,76,1,1,1
